task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
qm_homo_monomer1,1,5,51,9996,12495,0.9052407701220795,62548,15636,0.90407524012662,0.2502687891738153
qm_lumo_monomer1,1,1,90,17550,21960,0.9361095154660091,62388,15597,0.938767737035245,0.26220898040917384
qm_lumo_monomer1,1,2,79,15405,19276,0.9401321207558047,62391,15594,0.9330784013550308,0.2759393163548337
qm_lumo_monomer1,1,3,15,2925,3660,0.9351092682382627,62388,15597,0.9368713416762594,0.26585556046698866
qm_lumo_monomer1,1,4,57,11115,13908,0.9354078288010675,62384,15601,0.9336964990451274,0.2748346611812458
qm_lumo_monomer1,1,5,61,11895,14884,0.9444107888557958,62389,15596,0.9330057375440647,0.2736522475334151
qm_polarizability_monomer1,1,1,96,18528,23136,0.99442431982839,61684,15423,0.9857401505304755,2.529941802984848
qm_polarizability_monomer1,1,2,187,36091,45067,0.9927619100690813,61686,15421,0.9900376418473158,2.1049467747004127
qm_polarizability_monomer1,1,3,23,4439,5543,0.9933309828824451,61689,15418,0.9926814928160401,1.8004660407776176
qm_polarizability_monomer1,1,4,96,18528,23136,0.992603621448578,61683,15424,0.9872611893803857,2.3516597481544594
qm_polarizability_monomer1,1,5,27,5211,6507,0.9926726722343456,61686,15421,0.9938604232888334,1.6445549813271494
refractive_index,1,1,98,18914,23618,0.9666261928182863,61656,15416,0.9652981807254214,0.016532337249429
refractive_index,1,2,92,17756,22172,0.9661911488713825,61661,15411,0.9604833583545161,0.017714233425861748
refractive_index,1,3,121,23353,29161,0.9675974693500055,61659,15413,0.9599261710236149,0.018036605712403744
refractive_index,1,4,86,16598,20726,0.9616769860560843,61651,15421,0.9644315446685096,0.01693071996822424
refractive_index,1,5,127,24511,30607,0.9656225101698502,61661,15411,0.961373553403113,0.017334046266109505
self-diffusion,1,1,38,7448,9272,0.6160950878183604,62454,15609,0.5742344378896478,3.2747715850732516e-13
self-diffusion,1,2,12,2352,2928,0.5434426614563995,62454,15609,0.5532948798578045,3.2358703647425776e-13
self-diffusion,1,3,16,3136,3904,0.592244325550042,62450,15613,0.5030770835448023,3.1123732847570117e-13
self-diffusion,1,4,29,5684,7076,0.5656902613148929,62441,15622,0.5990018372541932,3.27028860031451e-13
self-diffusion,1,5,10,1960,2440,0.5788683018581761,62453,15610,0.5295971020181762,3.2002075357860675e-13
static_dielectric_const,1,1,18,3456,4320,0.7326093694752404,61217,15303,0.7188176032286158,3.2372831635077888
static_dielectric_const,1,2,11,2112,2640,0.7376593777666941,61217,15303,0.7262143665797403,3.253532331851903
static_dielectric_const,1,3,22,4224,5280,0.7215377838001937,61214,15306,0.7465999132558154,3.170223325722017
static_dielectric_const,1,4,4,768,960,0.7285830141888054,61211,15309,0.7015388939138782,3.3723514526306593
static_dielectric_const,1,5,8,1536,1920,0.736718784794668,61221,15299,0.7075784257023537,3.2265191614965034
tg,1,1,21,2436,3045,0.7546271025544473,36986,9245,0.7555018640540424,59.60351970129309
tg,1,2,9,1044,1305,0.7383738530940456,36985,9246,0.7639992694360435,57.746063730120554
tg,1,3,10,1160,1450,0.7732187908621962,36986,9245,0.7533045037201248,59.8985417672052
tg,1,4,14,1624,2030,0.7843554567050764,36983,9248,0.7569866489125328,59.734944643473554
tg,1,5,14,1624,2030,0.7832241921108354,36984,9247,0.764676896312076,58.90257085443506
thermal_conductivity,1,1,60,10080,12600,0.8254920314112221,53597,13398,0.8215145955465329,0.0201637752675205
thermal_conductivity,1,2,62,10416,13020,0.826578826565471,53595,13400,0.818353531491801,0.0203051244048756
thermal_conductivity,1,3,42,7056,8820,0.8229182196830686,53599,13396,0.826046097228617,0.01992931028402731
thermal_conductivity,1,4,25,4200,5250,0.8267209792762937,53596,13399,0.8209324337911302,0.020082690007984474
thermal_conductivity,1,5,16,2688,3360,0.8153776034382495,53593,13402,0.8192355558527753,0.02045562039129327
thermal_diffusivity,1,1,50,8300,10350,0.7436635011937305,52927,13235,0.7339605099882636,6.42082745301166e-09
thermal_diffusivity,1,2,23,3818,4761,0.7532012894298621,52927,13235,0.7447501732542002,6.227219101464033e-09
thermal_diffusivity,1,3,22,3652,4554,0.7499378756626831,52929,13233,0.7537968879966084,6.1043965000083804e-09
thermal_diffusivity,1,4,17,2822,3519,0.7512413628487029,52933,13229,0.7533729589540183,6.083139283424167e-09
thermal_diffusivity,1,5,12,1992,2484,0.7481272917452744,52932,13230,0.7600206287568859,6.131367372736847e-09
