task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
qm_homo_monomer1,1,5,56,10976,13720,0.8984873362112511,62548,15636,0.8962913005796066,0.2602249453922752
qm_lumo_monomer1,1,1,76,14820,18544,0.9314996126228261,62388,15597,0.9362904787033954,0.26746045416386804
qm_lumo_monomer1,1,2,198,38610,48312,0.9398560064194629,62391,15594,0.9222114224857308,0.2975009421315385
qm_lumo_monomer1,1,3,58,11310,14152,0.9342276059722682,62388,15597,0.9438926760474619,0.25063530480154345
qm_lumo_monomer1,1,4,81,15795,19764,0.9295069996000316,62384,15601,0.9402511750433349,0.26089632255699835
qm_lumo_monomer1,1,5,67,13065,16348,0.9402979719275891,62389,15596,0.9309686832962843,0.27778148343762904
qm_polarizability_monomer1,1,1,112,21616,26992,0.9952602523877109,61684,15423,0.9889682761070983,2.2252292109604377
qm_polarizability_monomer1,1,2,167,32231,40247,0.9935266218741954,61686,15421,0.9903488198687213,2.0718115703823923
qm_polarizability_monomer1,1,3,83,16019,20003,0.9944618127892003,61689,15418,0.9948627473458468,1.5084785715789133
qm_polarizability_monomer1,1,4,132,25476,31812,0.9934941729998572,61683,15424,0.9940032973172027,1.6134900945893336
qm_polarizability_monomer1,1,5,138,26634,33258,0.9935298887177374,61686,15421,0.9927750926524298,1.7840019450967366
refractive_index,1,1,157,30301,37837,0.9653853266097471,61656,15416,0.9627646743164041,0.017125202382459768
refractive_index,1,2,83,16019,20003,0.9661137760624589,61661,15411,0.9625451993828325,0.017245909139329257
refractive_index,1,3,194,37442,46754,0.9669647935944107,61659,15413,0.9665846783195536,0.016470137106171918
refractive_index,1,4,171,33003,41211,0.9611573838545988,61651,15421,0.967606612831871,0.016157386169940866
refractive_index,1,5,122,23546,29402,0.9649005271252321,61661,15411,0.9648021296510607,0.01654686662385528
self-diffusion,1,1,36,7056,8784,0.6208226586974257,62454,15609,0.5876761530505286,3.2226636062640226e-13
self-diffusion,1,2,12,2352,2928,0.5404217358104415,62454,15609,0.5534780936183432,3.2352067090633985e-13
self-diffusion,1,3,35,6860,8540,0.5727821527736605,62450,15613,0.5247752608481804,3.043663853328628e-13
self-diffusion,1,4,28,5488,6832,0.5585243467656107,62441,15622,0.5852700548104017,3.325811159663117e-13
self-diffusion,1,5,44,8624,10736,0.5830377159573132,62453,15610,0.5608405396890097,3.0921052674384077e-13
static_dielectric_const,1,1,91,17472,21840,0.7460108166488797,61217,15303,0.7221450460188272,3.218071554718533
static_dielectric_const,1,2,70,13440,16800,0.7323513568750324,61217,15303,0.7191012065952396,3.2955259523958373
static_dielectric_const,1,3,78,14976,18720,0.7151920830350703,61214,15306,0.7427552476311017,3.1941825999426454
static_dielectric_const,1,4,58,11136,13920,0.7204441671521657,61211,15309,0.721298560954438,3.2588064124244176
static_dielectric_const,1,5,95,18240,22800,0.7354491614954093,61221,15299,0.6983301012239669,3.2771440525174005
tg,1,1,32,3712,4640,0.7546293457632909,36986,9245,0.7449236140264444,60.8792449869316
tg,1,2,27,3132,3915,0.7365566126435794,36985,9246,0.7624130562399989,57.93980078186112
tg,1,3,54,6264,7830,0.7699377003605137,36986,9245,0.7590562723978971,59.19614858071044
tg,1,4,27,3132,3915,0.781138696272831,36983,9248,0.7750388576250641,57.47343480439917
tg,1,5,27,3132,3915,0.7789594048962512,36984,9247,0.7563850255562781,59.93133562368867
thermal_conductivity,1,1,98,16464,20580,0.8106502036019152,53597,13398,0.8236206539670932,0.02004445989764788
thermal_conductivity,1,2,49,8232,10290,0.8096214469582028,53595,13400,0.8027401148285912,0.02115980022934203
thermal_conductivity,1,3,82,13776,17220,0.808390393291405,53599,13396,0.8140702093435148,0.020603911252068244
thermal_conductivity,1,4,97,16296,20370,0.8131375951286708,53596,13399,0.8167913828531992,0.020313575261433507
thermal_conductivity,1,5,85,14280,17850,0.805094138173947,53593,13402,0.808269469815464,0.021066955950430306
thermal_diffusivity,1,1,82,13612,16974,0.734620983658582,52927,13235,0.7346810254701872,6.41212678568899e-09
thermal_diffusivity,1,2,86,14276,17802,0.7336438251591482,52927,13235,0.7350574483924702,6.344352073630734e-09
thermal_diffusivity,1,3,45,7470,9315,0.7413722395128192,52929,13233,0.7413108779588664,6.257272218185948e-09
thermal_diffusivity,1,4,46,7636,9522,0.7358597751251557,52933,13229,0.7373017169892919,6.2782127906227464e-09
thermal_diffusivity,1,5,73,12118,15111,0.7321743402788394,52932,13230,0.744839312198061,6.322331521350231e-09
