task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
Xc,2,4,26,234,286,0.3808487341892759,346,86,0.5752286334142913,15.329895620012433
Xc,2,5,45,405,495,0.40174549135530435,346,86,0.19607149820274028,21.05247131190318
Xc,3,1,10,90,110,0.2993473193538688,345,87,0.3159703463218104,17.46000006380735
Xc,3,2,5,45,55,0.31306133194373953,346,86,0.4106003442262032,17.127194067371708
Xc,3,3,12,108,132,0.4192875538319182,345,87,0.41508091333997466,17.29413390687416
Xc,3,4,21,189,231,0.35301863591108584,346,86,0.530820860431894,16.134280973376043
Xc,3,5,15,135,165,0.5240842014114401,346,86,0.38944973559724005,20.90789503015557
eps,1,1,130,1040,1300,0.8291013239915846,305,77,0.657921608383691,0.6080265977402057
eps,1,2,9,72,90,0.6698872300658024,305,77,0.8118276323614424,0.5320662804567237
eps,1,3,6,48,60,0.8228579200776689,306,76,0.7975559770615739,0.5105457707101979
eps,1,4,37,296,370,0.7850008618066866,306,76,0.7197589846853032,0.5462676785320802
eps,1,5,55,440,550,0.7882723420420302,306,76,0.7244458559377871,0.595750129849118
eps,2,1,135,1080,1350,0.8199092923070556,305,77,0.5319581767577941,0.6349253568268108
eps,2,2,69,552,690,0.732745348836515,305,77,0.8406690621259525,0.3967638150637544
eps,2,3,14,112,140,0.7160497254476257,306,76,0.7466638501525225,0.7147479833045292
eps,2,4,2,16,50,0.7530317993239766,306,76,0.6599447158592961,0.614640602063711
eps,2,5,4,32,50,0.6333423311751891,306,76,0.6835961291468502,0.6004413952369995
eps,3,1,66,528,660,0.851810519392513,305,77,0.7453117604714121,0.5893615698180461
eps,3,2,9,72,90,0.7281879185571958,305,77,0.743540446102823,0.5441138132003596
eps,3,3,123,984,1230,0.8517613807630345,306,76,0.7673383867799143,0.5149015713035042
eps,3,4,26,208,260,0.7640792225248696,306,76,0.7287369044894059,0.5984815796798125
eps,3,5,13,104,130,0.7766329519852642,306,76,0.737425121362197,0.571334098045314
nc,1,1,173,1384,1730,0.8968679867680442,305,77,0.7936189497979041,0.11017917540523811
nc,1,2,5,40,50,0.8021790825128813,305,77,0.8454335326049688,0.09600385624636396
nc,1,3,10,80,100,0.850844438781571,306,76,0.850614977356422,0.09066369487715231
nc,1,4,21,168,210,0.8679736669062499,306,76,0.8205530781328545,0.0999823704030574
nc,1,5,47,376,470,0.8830206595540748,306,76,0.7950894367508983,0.10871556524787855
nc,2,1,145,1160,1450,0.9263673186906568,305,77,0.6244556181342686,0.1260931422845551
nc,2,2,50,400,500,0.7887182255817078,305,77,0.8930244735693127,0.07569049587554678
nc,2,3,17,136,170,0.8167967680756028,306,76,0.8468525575700515,0.11327930114904859
nc,2,4,6,48,60,0.8655979813334984,306,76,0.7820181484520728,0.10740682121334573
nc,2,5,4,32,50,0.7791753469657893,306,76,0.6891571083574448,0.12202781407727742
nc,3,1,46,368,460,0.9168193889926105,305,77,0.8456043716430535,0.09943797775863891
nc,3,2,9,72,90,0.7453218937869166,305,77,0.8501634651242637,0.09112781758682086
nc,3,3,85,680,850,0.8852385552088149,306,76,0.811784864733868,0.08750821410428301
nc,3,4,20,160,200,0.8350129596018735,306,76,0.8108621782585466,0.11143781053155846
nc,3,5,28,224,280,0.8050970648170926,306,76,0.8435135682709562,0.09810441963562239
