task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
bulk_modulus,2,5,86,1892,2322,0.7728777696850917,861,215,0.6829957561157611,448841763.86024624
bulk_modulus,3,1,62,1364,1674,0.7371153745688324,861,215,0.6521808471462739,517630042.5415548
bulk_modulus,3,2,104,2288,2808,0.7849602768396652,861,215,0.7955225299338631,390384042.2866507
bulk_modulus,3,3,93,2046,2511,0.7895480860072728,861,215,0.7286353909691785,389431044.33444977
bulk_modulus,3,4,140,3080,3780,0.7613524296773673,861,215,0.7384825493136356,445223494.5762052
bulk_modulus,3,5,156,3432,4212,0.7702662191268381,860,216,0.7032127732070204,437335810.29294944
compressibility,1,1,40,880,1080,0.7079975330716775,854,222,0.6254763917699795,5.929411875982854e-11
compressibility,1,2,75,1650,2025,0.7150447561307465,861,215,0.6404111902719336,6.438851815694769e-11
compressibility,1,3,90,1980,2430,0.6854748264186135,863,213,0.5912208633375176,5.689973458040237e-11
compressibility,1,4,31,682,837,0.6371485116790774,863,213,0.6159446405303495,7.475526643312848e-11
compressibility,1,5,76,1672,2052,0.6339843627685842,863,213,0.572560280049752,7.564031601277079e-11
compressibility,2,1,65,1430,1755,0.6040375236221748,862,214,0.7132982298084964,6.023513366182503e-11
compressibility,2,2,66,1452,1782,0.5733765278218889,859,217,0.46065572076939987,6.852496530483305e-11
compressibility,2,3,46,1012,1242,0.6957340712855438,859,217,0.5531410274512,6.677787133617299e-11
compressibility,2,4,19,418,513,0.5898085850906529,863,213,0.6368778420337674,5.7860615214082615e-11
compressibility,2,5,44,968,1188,0.5854531453395017,861,215,0.4323454217806386,9.52857364956909e-11
compressibility,3,1,45,990,1215,0.5429820812017234,861,215,0.6857773892384,6.264900593940966e-11
compressibility,3,2,46,1012,1242,0.6425631564049189,861,215,0.6391802873887906,6.534514734324822e-11
compressibility,3,3,91,2002,2457,0.5876569295669234,861,215,0.5352410603035942,6.330260108139436e-11
compressibility,3,4,65,1430,1755,0.6848922720335944,861,215,0.48972653600083127,8.709069750463035e-11
compressibility,3,5,80,1760,2160,0.6325211750684694,860,216,0.6897887492022345,5.277771416968029e-11
density,1,1,117,2574,3159,0.9324002371306435,856,221,0.94431337733152,0.04507878314125858
density,1,2,139,3058,3753,0.9615006325061287,862,215,0.9245060925926446,0.048381247531196325
density,1,3,83,1826,2241,0.9319481789154227,863,214,0.9268002437543035,0.04892855392757229
density,1,4,102,2244,2754,0.949416015828266,864,213,0.9511801840306389,0.04022157929206522
density,1,5,135,2970,3645,0.9691834649008605,863,214,0.948555562907522,0.03857585602707133
density,2,1,165,3630,4455,0.969423763353684,863,214,0.9347912226887821,0.04775122053588277
density,2,2,92,2024,2484,0.9401479266034828,860,217,0.9662821258649933,0.03551087855327204
density,2,3,71,1562,1917,0.9602715768415678,859,218,0.9182725305927085,0.04845997275336469
density,2,4,162,3564,4374,0.8856843891904346,864,213,0.9531144973353192,0.03784655625911775
density,2,5,175,3850,4725,0.948897878032348,862,215,0.955283713710813,0.036816903277844835
density,3,1,153,3366,4131,0.9588122919371262,862,215,0.9517864844231585,0.03855837756932576
density,3,2,164,3608,4428,0.9447713743207863,862,215,0.9375125365047473,0.04815111749646139
density,3,3,92,2024,2484,0.9618455727796008,861,216,0.9586466823522494,0.03511783758680193
density,3,4,199,4378,5373,0.9355814482461038,861,216,0.9551058842716827,0.039448401313496334
density,3,5,113,2486,3051,0.9396847709179202,862,215,0.9229709933468336,0.047937170279481654
isentropic_bulk_modulus,1,1,116,2552,3132,0.701330564889932,854,222,0.7419502025245046,456464789.8463769
isentropic_bulk_modulus,1,2,131,2882,3537,0.6560059868690342,861,215,0.7064394641787184,489805485.39472735
isentropic_bulk_modulus,1,3,192,4224,5184,0.782503619809932,863,213,0.7221973004297229,378442824.7665671
isentropic_bulk_modulus,1,4,89,1958,2403,0.6504894086917115,863,213,0.7797817966358488,385082428.55066276
isentropic_bulk_modulus,1,5,107,2354,2889,0.7453396155852421,863,213,0.7352504714956336,436219839.3255384
isentropic_bulk_modulus,2,1,34,748,918,0.705525026947476,862,214,0.7615139666718864,441885777.45245385
isentropic_bulk_modulus,2,2,192,4224,5184,0.6854672757299698,859,217,0.6102915281471981,521744780.3799972
isentropic_bulk_modulus,2,3,154,3388,4158,0.7002409177466502,859,217,0.7505931378541801,385539007.9478226
isentropic_bulk_modulus,2,4,148,3256,3996,0.704467846068623,863,213,0.6858124406143333,492411751.0609544
isentropic_bulk_modulus,2,5,100,2200,2700,0.7783745057259149,861,215,0.5871239296731194,515074668.7393695
isentropic_bulk_modulus,3,1,99,2178,2673,0.7240553007296625,861,215,0.714905235030743,475424649.9867093
isentropic_bulk_modulus,3,2,44,968,1188,0.7815861069354844,861,215,0.7808902046185289,405532821.2174923
isentropic_bulk_modulus,3,3,44,968,1188,0.7849503161311887,861,215,0.6495663786353141,445011359.32595164
isentropic_bulk_modulus,3,4,162,3564,4374,0.7817402727873001,861,215,0.6963455832168844,485897899.5253147
isentropic_bulk_modulus,3,5,131,2882,3537,0.781238811569609,860,216,0.6867727580541725,452170639.13502157
isentropic_compressibility,1,1,78,1716,2106,0.7294195721128313,854,222,0.6681025559582201,5.3168084744889274e-11
isentropic_compressibility,1,2,77,1694,2079,0.7297764987326719,861,215,0.6259199104621542,6.250242151891899e-11
isentropic_compressibility,1,3,47,1034,1269,0.6939391913009629,863,213,0.6999857748991853,4.640105269009034e-11
