task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
p_exp_CH4,1,2,140,1680,2100,0.8910352289576643,454,114,0.8388854913772303,0.6005119455023219
p_exp_CH4,1,3,77,924,1155,0.8461231087005033,455,113,0.7798596193809654,0.6769167170004365
p_exp_CH4,1,4,109,1308,1635,0.8345325859539097,455,113,0.7923608536592189,0.5782474947922631
p_exp_CH4,1,5,67,804,1005,0.7953321854794391,454,114,0.7042553342626655,0.7740788199630966
p_exp_CH4,2,1,81,972,1215,0.736147907326689,454,114,0.8524685073458582,0.5410316841162254
p_exp_CH4,2,2,54,648,810,0.8444308046572141,454,114,0.885560804856536,0.5212474451129
p_exp_CH4,2,3,110,1320,1650,0.8562146672959178,455,113,0.763473706939494,0.6723031334693652
p_exp_CH4,2,4,27,324,405,0.7732907130821406,455,113,0.8408141965690386,0.6257025117897446
p_exp_CH4,2,5,121,1452,1815,0.884039933501027,454,114,0.8111641977092475,0.5644744858940248
p_exp_CH4,3,1,53,636,795,0.8791584135683224,453,115,0.8318680716712313,0.6062186152219664
p_exp_CH4,3,2,35,420,525,0.8036186379990302,454,114,0.8477772946605,0.5537045867638709
p_exp_CH4,3,3,58,696,870,0.8518198719157958,455,113,0.8932151450647831,0.483967629519207
p_exp_CH4,3,4,135,1620,2025,0.8821033188810445,455,113,0.6960480517486793,0.7373929972059882
p_exp_CH4,3,5,55,660,825,0.8563247864244542,455,113,0.8759742538554721,0.5271663938970762
p_exp_CO2,1,1,44,572,748,0.7942703987742838,515,129,0.8012192903878087,0.5748929305563517
p_exp_CO2,1,2,166,2158,2822,0.7768987199605994,514,130,0.8759404024730101,0.393361020933357
p_exp_CO2,1,3,163,2119,2771,0.7435419745950684,515,129,0.7364469318132438,0.6174516387378743
p_exp_CO2,1,4,137,1781,2329,0.8136479699647355,516,128,0.7982152412503286,0.499995132707177
p_exp_CO2,1,5,59,767,1003,0.8027178273297996,516,128,0.7116071624771403,0.5989831986226639
p_exp_CO2,2,1,124,1612,2108,0.8179278389361965,515,129,0.8244046076708242,0.5202539112265482
p_exp_CO2,2,2,77,1001,1309,0.8248457911191516,515,129,0.7861450223194852,0.5913486177371062
p_exp_CO2,2,3,96,1248,1632,0.8339429741133817,515,129,0.7112084035195598,0.5468649442540507
p_exp_CO2,2,4,196,2548,3332,0.8518494764048629,515,129,0.7332095456678842,0.571990607821793
p_exp_CO2,2,5,40,520,680,0.7821240919723661,516,128,0.7662962882413532,0.5674804439260638
p_exp_CO2,3,1,168,2184,2856,0.7866979103690246,515,129,0.7117073025766555,0.5632022730782311
p_exp_CO2,3,2,143,1859,2431,0.7712914966652549,514,130,0.8232427258433785,0.5559212300315565
p_exp_CO2,3,3,117,1521,1989,0.8346797703867841,515,129,0.7205497105241887,0.5742416430859033
p_exp_CO2,3,4,61,793,1037,0.8247295189993191,516,128,0.8657058521440373,0.42691223933890765
p_exp_CO2,3,5,177,2301,3009,0.6769804946649225,516,128,0.8369027668463882,0.4833316389391144
p_exp_H2,1,1,102,1020,1224,0.8061140775917515,368,93,0.8979401787761279,0.3666832145670507
p_exp_H2,1,2,117,1170,1404,0.7968556996785716,369,92,0.7648537477820259,0.46673180685892046
p_exp_H2,1,3,116,1160,1392,0.8447475891437752,369,92,0.6985108567055844,0.49766057262358326
p_exp_H2,1,4,190,1900,2280,0.8303793041858225,369,92,0.7695873622176188,0.4030575293387968
p_exp_H2,1,5,52,520,624,0.8359861970512112,369,92,0.7839838425399002,0.45302562654353895
p_exp_H2,2,1,123,1230,1476,0.7596978961287003,368,93,0.8427331162630949,0.41492971701658304
p_exp_H2,2,2,97,970,1164,0.8751855957322381,369,92,0.7955633010679422,0.43795553247909247
p_exp_H2,2,3,105,1050,1260,0.8764591312067287,369,92,0.8532388019669735,0.3456413183130102
p_exp_H2,2,4,92,920,1104,0.8422271325122572,369,92,0.7969387691077281,0.45892904023160147
p_exp_H2,2,5,178,1780,2136,0.8293521108305295,369,92,0.559559493344408,0.5853073076224001
p_exp_H2,3,1,166,1660,1992,0.8654910968990152,368,93,0.7726732774082998,0.40685252092186724
p_exp_H2,3,2,107,1070,1284,0.8732498047405348,369,92,0.830097877563056,0.43226636106353367
