task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
Rg,3,3,22,286,352,0.6631403623624115,491,123,0.7675742354806369,2.0605946384764944
Rg,3,4,8,104,128,0.7468941761194461,491,123,0.7270763401723312,2.52974932482543
Rg,3,5,96,1248,1536,0.6790407725621481,492,122,0.751515255376167,2.2318411951391535
Tc,1,1,53,795,1007,0.841559741520991,589,148,0.7293060689842324,0.04561371365330839
Tc,1,2,27,405,513,0.771040981207886,589,148,0.8691281501451116,0.03279484067846298
Tc,1,3,16,240,304,0.7853816562996824,590,147,0.8656834381525749,0.031587378760174784
Tc,1,4,2,30,50,0.866254123519209,590,147,0.7263222344364508,0.048499682236030434
Tc,1,5,6,90,114,0.7738243706284816,590,147,0.8389234122129072,0.03538268566076841
Tc,2,1,4,60,76,0.8759640509092916,589,148,0.7842690720672499,0.039333862588073004
Tc,2,2,36,540,684,0.8432403713942732,589,148,0.8478832329462961,0.036053941990916646
Tc,2,3,15,225,285,0.808144151425584,590,147,0.8433602337762578,0.034625230224133274
Tc,2,4,15,225,285,0.8395641521567391,590,147,0.8043976411603699,0.039510878889987555
Tc,2,5,10,150,190,0.8550452426444762,590,147,0.701876574679715,0.04990020790596387
Tc,3,1,23,345,437,0.7984394837534772,589,148,0.820256123930486,0.0355606031831552
Tc,3,2,6,90,114,0.6744137147625624,589,148,0.8683366093596768,0.034584427831874626
Tc,3,3,14,210,266,0.8210763104051793,590,147,0.7505685000820748,0.04288565633914537
Tc,3,4,18,270,342,0.9051141799428556,590,147,0.7548709638441565,0.047532654193414056
Tc,3,5,3,45,57,0.7753680159465607,590,147,0.8347185261832856,0.03411684228280457
Tg,1,1,5,55,65,0.5387274812473924,408,103,0.5692332792809562,68.5788218705938
Tg,1,2,4,44,52,0.6552904138278641,409,102,0.6925854025135019,61.903584001363186
Tg,1,3,5,55,65,0.5434713714374086,409,102,0.5862484345538939,77.1934496506328
Tg,1,4,7,77,91,0.6731615384374343,409,102,0.5314209010786509,76.64326699954717
Tg,1,5,13,143,169,0.6165452544009182,409,102,0.5703902746536493,67.79544700712704
Tg,2,1,8,88,104,0.5481482132585254,408,103,0.6565935627070065,68.86511097419381
Tg,2,2,4,44,52,0.6789768306585234,409,102,0.590023434685727,60.64347832209255
Tg,2,3,8,88,104,0.7669768901012404,409,102,0.6673923295960131,68.37756433678761
Tg,2,4,4,44,52,0.5972103930890162,409,102,0.5027741558982413,79.15045553865214
Tg,2,5,6,66,78,0.6675800783454744,409,102,0.4840636644645424,77.05203033486528
Tg,3,1,1,11,50,0.4443799275226278,408,103,0.6820546736029001,58.8072971694343
Tg,3,2,4,44,52,0.7276447826215477,409,102,0.585971519819946,69.4063228078653
Tg,3,3,5,55,65,0.7139722005433218,409,102,0.6350939958265286,70.67258968971815
Tg,3,4,2,22,50,0.6262149837983934,409,102,0.6147346491708442,67.20339740855597
Tg,3,5,4,44,52,0.5647275719893589,409,102,0.6311907417191092,70.82563334536412
